-1	46389	32012	38006	40004	46005	2	1	1
-1	46405	32012	38006	40005	46005	2	1	1
-1	46661	32012	38007	40005	46005	2	1	1
-1	46662	32012	38007	40005	46006	2	1	1
-1	46678	32012	38007	40006	46006	2	1	1
-1	49921	32013	38004	40001	46001	2	1	1
-1	49922	32013	38004	40001	46002	2	1	1
-1	49938	32013	38004	40002	46002	2	1	1
-1	50194	32013	38005	40002	46002	2	1	1
-1	50195	32013	38005	40002	46003	2	1	1
-1	50211	32013	38005	40003	46003	2	1	1
-1	50212	32013	38005	40003	46004	2	1	1
-1	50468	32013	38006	40003	46004	2	1	1
-1	50484	32013	38006	40004	46004	2	1	1
-1	50485	32013	38006	40004	46005	2	1	1
-1	50501	32013	38006	40005	46005	2	1	1
-1	50757	32013	38007	40005	46005	2	1	1
-1	50758	32013	38007	40005	46006	2	1	1
-1	50774	32013	38007	40006	46006	2	1	1
-1	51047	32013	38008	40007	46007	2	1	1
-1	54017	32014	38004	40001	46001	2	1	1
-1	54018	32014	38004	40001	46002	2	1	1
-1	54274	32014	38005	40001	46002	2	1	1
-1	54290	32014	38005	40002	46002	2	1	1
-1	54291	32014	38005	40002	46003	2	1	1
-1	54307	32014	38005	40003	46003	2	1	1
-1	54563	32014	38006	40003	46003	2	1	1
-1	54580	32014	38006	40004	46004	2	1	1
-1	54581	32014	38006	40004	46005	2	1	1
-1	54853	32014	38007	40005	46005	2	1	1
-1	54854	32014	38007	40005	46006	2	1	1
-1	54870	32014	38007	40006	46006	2	1	1
-1	55126	32014	38008	40006	46006	2	1	1
-1	55143	32014	38008	40007	46007	2	1	1
-1	55416	32014	38009	40008	46008	2	1	1
-1	58113	32015	38004	40001	46001	2	1	1
-1	58369	32015	38005	40001	46001	2	1	1
-1	58370	32015	38005	40001	46002	2	1	1
-1	58386	32015	38005	40002	46002	2	1	1
-1	58659	32015	38006	40003	46003	2	1	1
-1	58660	32015	38006	40003	46004	2	1	1
-1	58676	32015	38006	40004	46004	2	1	1
-1	58932	32015	38007	40004	46004	2	1	1
-1	58949	32015	38007	40005	46005	2	1	1
-1	59222	32015	38008	40006	46006	2	1	1
-1	59238	32015	38008	40007	46006	2	1	1
-1	59239	32015	38008	40007	46007	2	1	1
-1	59495	32015	38009	40007	46007	2	1	1
-1	59511	32015	38009	40008	46007	2	1	1
-1	59512	32015	38009	40008	46008	2	1	1
-1	62465	32016	38005	40001	46001	2	1	1
